,ChName,Dynasty,DynastyBirth,DynastyDeath,EngName,Entry,EraBirth,EraDeath,EraYearBirth,EraYearDeath,Gender,IndexYear,JunWang,Notes,PersonId,SocialStatus,YearBirth,YearDeath,YearsLived,nid
641,朶兒赤,元,未詳,未詳,Duoerchi,,未詳,未詳,,,0,,【未詳】,,114622,,,,,114622
642,謝應謨,元,未詳,未詳,Xie Yingmo,,未詳,未詳,,,0,,【未詳】,,424632,,,,,424632
643,虞光祖,元,未詳,未詳,Yu Guangzu,正常科舉,未詳,未詳,,,0,1350,【未詳】,Index year algorithmically generated: Rule 6;,109913,,,,,109913
644,張弘畧,元,未詳,未詳,Zhang Honglve,,未詳,未詳,,,0,,【未詳】,,400697,,,,,400697
645,范忠,元,未詳,未詳,Fan Zhong,,未詳,未詳,,,0,1315,【未詳】,,105033,,1256,1325,70,105033
646,杜孚益,元,未詳,未詳,Du Fuyi,,未詳,未詳,,,0,1331,【未詳】,"Du(3) Fuyi [28748] CHECK funerary inscription of father, Boyuan [28742].",28748,,0,0,0,28748
647,劉履泰,元,未詳,未詳,Liu Lvtai,,未詳,未詳,,,0,,【未詳】,,111420,,,,,111420
648,葉知本,元,未詳,未詳,Ye Zhiben,,未詳,未詳,,,0,,【未詳】,,386184,,,,,386184
649,徐輿,元,未詳,未詳,Xu Yu,,未詳,未詳,,,0,1339,【未詳】,,105526,,1286,1339,54,105526
650,釋可傳,元,未詳,未詳,Shi Kechuan,,未詳,未詳,,,0,,【未詳】,,113108,,,,,113108
651,蘇棋,元,未詳,未詳,Su Qi,,未詳,未詳,,,0,,【未詳】,,423118,,,,,423118
652,劉仁壽,元,未詳,未詳,Liu Renshou,,未詳,未詳,,,0,1363,【未詳】,,111135,,1304,1365,62,111135
653,胡得,元,未詳,未詳,Hu De,,未詳,未詳,,,0,1318,【未詳】,,386491,書院山長,,,,386491
654,卜憐吉歹,元,未詳,未詳,Bulianjidai,,未詳,未詳,,,0,1323,【未詳】,Index year algorithmically generated: Rule 8;,114337,,,,,114337
655,陳端孫,元,未詳,未詳,Chen Duansun,,未詳,未詳,,,0,,【未詳】,,108314,,,,,108314
656,叚伯謙,元,未詳,未詳,Xiaboqian,,未詳,未詳,,,0,,【未詳】,,392578,,,,,392578
657,叚伯謙,元,未詳,未詳,Xiaboqian,,未詳,未詳,,,0,,【未詳】,,392578,,,,,8602
658,王恪,元,未詳,未詳,Wang Ke,,未詳,未詳,,,0,,【未詳】,,100724,,,,,100724
659,岑伯玉,元,未詳,未詳,Cen Boyu,,未詳,未詳,,,0,,【未詳】,,102719,,,,,102719
660,任德用,元,未詳,未詳,Ren Deyong,,未詳,未詳,,,0,,【未詳】,,101836,,,,,101836
661,員炎,元,未詳,未詳,Yuan Yan,薦舉門,未詳,未詳,,,0,,【未詳】,,105176,,,,,105176
662,余清髙,元,未詳,未詳,Yu Qinggao,,未詳,未詳,,,0,,【未詳】,,389334,,,,,389334
663,亞古,元,未詳,未詳,Yagu,血親門,未詳,未詳,,,0,,【未詳】,,113558,,,,,113558
664,潘鎔,元,未詳,未詳,Fan Rong,,未詳,未詳,,,0,,【未詳】,,111565,,,,,111565
665,劉珍,元,未詳,未詳,Liu Zhen(9),,未詳,未詳,,,0,1360,彭城,"Liu(2) Zhen(9) [33411] See documentation for wife, Lu(1) Rouzheng [33410].",33411,,0,0,0,33411
666,壅吉剌歹,元,未詳,未詳,Yongjiladai,,未詳,未詳,,,0,,【未詳】,,115875,,,,,115875
667,馮魯,元,未詳,未詳,Feng Lu,,未詳,未詳,,,0,1317,【未詳】,,117848,,1258,1340,83,117848
668,趙尚祖,元,未詳,未詳,Zhao Shangzu,,未詳,未詳,,,0,,【未詳】,,425865,,,,,425865
669,程氏(閔本妻),元,未詳,未詳,Cheng Shi(Wife of Min Ben ),,未詳,未詳,,,1,,【未詳】,,108744,,,,,108744
670,董鎮,元,未詳,未詳,Dong Zhen,,未詳,未詳,,,0,,【未詳】,,109856,,,,,109856
671,謝譲,元,未詳,未詳,Xie Rang,,未詳,未詳,,,0,,【未詳】,,424777,,,,,424777
672,也先,元,未詳,未詳,Yexian,,未詳,未詳,,,0,,【未詳】,,114767,,,,,114767
673,元文本,元,未詳,未詳,Yuan Wenben,,未詳,未詳,,,0,,【未詳】,,100374,,,,,100374
674,吳隱,元,未詳,未詳,Wu Yin,,未詳,未詳,,,0,,【未詳】,,102349,,,,,102349
675,邵大椿,元,未詳,未詳,Shao Dachun,,未詳,未詳,,,0,1312,【未詳】,宋末元初人。亦據元人傳記資料索引電子版4495,42552,書院山長;書院山長;理學家,1253,,,42552
676,武伯強,元,未詳,未詳,Wu Boqiang,,未詳,未詳,,,0,,【未詳】,,104337,,,,,104337
677,鄭倫,明,未詳,未詳,Zheng Lun,薦舉門,未詳,未詳,,,0,1365,【未詳】,,111836,,1306,1387,82,111836
678,趙榮祖,元,未詳,未詳,Zhao Rongzu,血親門,未詳,未詳,,,0,,【未詳】,,110724,,,,,110724
679,聶大亨,元,未詳,未詳,Nie Daheng,,未詳,未詳,,,0,,【未詳】,,112719,,,,,112719
680,明里帖木兒,元,未詳,未詳,Minglitiemuer,,未詳,未詳,,,0,1287,【未詳】,Index year algorithmically generated: Rule 9;,115526,,,,,115526
681,楊元鈞,元,未詳,未詳,Yang Yuanjun,,未詳,未詳,,,0,1352,【未詳】,Index year algorithmically generated: Rule 13;,109505,,,,,109505
682,李大明,元,未詳,未詳,Li Daming,,未詳,未詳,,,0,,【未詳】,,103108,,,,,103108
683,王立中,明,未詳,未詳,Wang Lizhong,,未詳,未詳,,,0,1368,【未詳】,,101135,,1309,1385,77,101135
684,洪大宣,元,未詳,未詳,Hong Daxuan,,未詳,未詳,,,0,1235,【未詳】,Index year algorithmically generated: Rule 9;,104767,,,,,104767
685,袁祥,元,未詳,未詳,Yuan Xiang,,未詳,未詳,,,0,1339,【未詳】,,105875,書院山長,1280,1354,75,105875
686,郭秉仁,元,未詳,未詳,Guo Bingren,,未詳,未詳,,,0,,【未詳】,,107848,,,,,107848
687,梁應植,元,未詳,未詳,Liang Yingzhi,,未詳,未詳,,,0,,【未詳】,,409009,,,,,409009
688,趙剛,元,未詳,未詳,Zhao Gang,,未詳,未詳,,,0,1314,【未詳】,,110374,,,1314,,110374
689,檀邦復,元,未詳,未詳,Tan Bangfu,,未詳,未詳,,,0,,【未詳】,,112349,,,,,112349
690,黃元承,元,未詳,未詳,Huang Yuancheng,,未詳,未詳,,,0,,【未詳】,,109155,,,,,109155
691,欽察,元,未詳,未詳,Qincha,,未詳,未詳,,,0,,【未詳】,,115176,,,,,115176
692,杜九思,元,未詳,未詳,Du Jiusi,,未詳,未詳,,,0,,【未詳】,,103558,,,,,103558
693,史景仁,元,未詳,未詳,Shi Jingren,,未詳,未詳,,,0,,【未詳】,,101565,道士,,,,101565
694,楊佑,元,未詳,未詳,Yang You,,未詳,未詳,,,0,,【未詳】,,109342,,,,,109342
695,趙瓛,元,未詳,未詳,Zhao Huan,,未詳,未詳,,,0,,【未詳】,,110499,,,,,110499
696,買住罕,元,未詳,未詳,Maizhuhan,血親門,未詳,未詳,,,0,,【未詳】,,115361,,,,,115361
697,賈鎮珪,元,未詳,未詳,Jia Zhengui,,未詳,未詳,,,0,,【未詳】,,425371,,,,,425371
698,王楫,元,未詳,未詳,Wang Ji,,未詳,未詳,,,0,,【未詳】,,100860,,,,,100860
699,石明三,元,未詳,未詳,Shi Mingsan,,未詳,未詳,,,0,,【未詳】,,101772,,,,,101772
700,王思聰,元,未詳,未詳,Wang Sicong,,未詳,未詳,,,0,,【未詳】,,101288,孝子/孝女,,,,101288
701,姚碩,元,未詳,未詳,Yao Shuo,,未詳,未詳,,,0,,【未詳】,,104570,,,,,104570
702,斡勒天祐,元,未詳,未詳,Wole Tianyou,,未詳,未詳,,,0,,【未詳】,,110163,,,,,110163
703,龔理,元,未詳,未詳,Gong Li,,未詳,未詳,,,0,1315,【未詳】,"Gong(2) Li [35228] Zhejiang zhi (1332), 19.30a. WDY, 4, p. 2194.",35228,[隱居（有隱德）],0,0,47,35228
704,也里干,元,未詳,未詳,Yeligan,,未詳,未詳,,,0,,【未詳】,,114989,,,,,114989
705,諾懷,元,未詳,未詳,Nuohuai,血親門,未詳,未詳,,,0,,【未詳】,,115731,,,,,115731
706,程璹,元,未詳,未詳,Cheng Shou,,未詳,未詳,,,0,,【未詳】,,108800,理學家,,,,108800
707,王元禮,元,未詳,未詳,Wang Yuanli,正常科舉,未詳,未詳,,,0,1244,【未詳】,"Wang(2) Yuanli [35382] Li Ting, WJ, 6.65b-67b. WDY, 1, p. 155.",35382,[為官者：文],1185,1257,73,35382
708,葉留,元,未詳,未詳,Ye Liu,,未詳,未詳,,,0,,【未詳】,,109712,,,,,109712
709,也先帖木兒,元,未詳,未詳,Yexiantiemuer,,未詳,未詳,,,0,,【未詳】,,114823,,,,,114823
710,王國用,元,未詳,未詳,Wang Guoyong,,未詳,未詳,,,0,,【未詳】,,101322,,,,,101322
711,廖應淮,元,未詳,元,Liao Yinghuai,,未詳,至元,,17,0,1280,【未詳】,亦據元人傳記資料索引電子版10822,40282,,1229,1280,52,40282
712,顏洙,元,未詳,未詳,Yan Zhu,薦舉門,未詳,未詳,,,0,1317,【未詳】,"Yan(3) Zhu [24593] Kinship based on address, generational name and chronological logic. Fujian TZ, 151.9b.",24593,[為官者：文],0,0,0,24593
713,季得忠,元,未詳,未詳,Ji Dezhong,,未詳,未詳,,,0,,【未詳】,,104120,拒絕出仕,,,,104120
714,張壽童,元,未詳,未詳,Zhang Shoutong,,未詳,未詳,,,0,1363,【未詳】,"Zhang(1) Shoutong [28949] CHECK fuerary inscription of grandfather, Jiusi [28944].",28949,,0,0,0,28949
715,趙天祐,元,未詳,未詳,Zhao Tianyou,,未詳,未詳,,,0,,【未詳】,,110533,,,,,110533
716,特哩特穆爾,元,未詳,未詳,Telitemuer,,未詳,未詳,,,0,,【未詳】,,413613,,,,,413613
717,彭容菴,元,未詳,未詳,Peng Rongan,,未詳,未詳,,,0,,【未詳】,,108553,,,,,108553
718,劉依仁,元,未詳,未詳,Liu Yiren,,未詳,未詳,,,0,,【未詳】,,111288,,,,,111288
719,答失蠻,元,未詳,未詳,Dashiman,,未詳,未詳,,,0,,【未詳】,,114570,,,,,114570
720,胡椿齡,元,未詳,未詳,Hu Chunling,,未詳,未詳,,,0,,【未詳】,,104989,,,,,104989
721,支以德,元,未詳,未詳,Zhi Yide,,未詳,未詳,,,0,,【未詳】,,100499,,,,,100499
722,孫存吾,元,未詳,未詳,Sun Cunwu,,未詳,未詳,,,0,,【未詳】,,105361,,,,,105361
723,鄧烈,元,未詳,未詳,Deng Lie,,未詳,未詳,,,0,,【未詳】,,111772,,,,,111772
724,劉恒,元,未詳,未詳,Liu Heng,,未詳,未詳,,,0,,【未詳】,,110860,,,,,110860
725,張嗣成,元,未詳,未詳,Zhang Sicheng,血親門,未詳,未詳,,,0,1340,【未詳】,"Zhang(1) Sicheng [34439] 39th Celestial Master. WDY, 2, p. 1161.",34439,天師,,1340,,34439
726,別的因,元,未詳,未詳,Biedeyin,,未詳,未詳,,,0,1288,【未詳】,,114120,,1229,1309,81,114120
727,陳小庭,元,未詳,未詳,Chen Xiaoting,,未詳,未詳,,,0,,【未詳】,,108103,,,,,108103
728,方濬,元,未詳,未詳,Fang Jun,,未詳,未詳,,,0,,【未詳】,,100533,建書院/義塾/家塾  ,,,,100533
729,創兀,元,未詳,未詳,Chuangwu,,未詳,未詳,,,0,,【未詳】,,390752,,,,,390752
730,耶律老哥,元,未詳,未詳,Yelv Laoge,,未詳,未詳,,,0,,【未詳】,,104823,,,,,104823
731,勢立吾罕,元,未詳,未詳,Shiliwuhan,,未詳,未詳,,,0,,【未詳】,,392295,,,,,392295
732,殷繼翁,元,未詳,未詳,Yan Jiweng,,未詳,未詳,,,0,,【未詳】,,105731,,,,,105731
733,劉思孝,元,未詳,未詳,Liu Sixiao,,未詳,未詳,,,0,,【未詳】,,111322,,,,,111322
734,張開先,元,未詳,未詳,Zhang Kaixian,,未詳,未詳,,,0,,【未詳】,,107219,書院山長,,,,107219
735,齊蘇,元,未詳,未詳,Qi Su,,未詳,未詳,,,0,,【未詳】,,437209,,,,,437209
736,孛术魯遠,元,未詳,未詳,Beishuluyuan,,未詳,未詳,,,0,,【未詳】,,397078,,,,,397078
737,唐侯舉,元,未詳,未詳,Tang Houju,,未詳,未詳,,,0,1313,【未詳】,,105224,,1254,,,105224
738,蔚彥明,元,未詳,未詳,Wei Yanming,,未詳,未詳,,,0,,【未詳】,,111637,,,,,111637
739,關漢卿,元,未詳,未詳,Guan Hanqing,,未詳,未詳,,,0,1276,【未詳】,,112918,,,1296,80,112918
740,劉淵,元,未詳,未詳,Liu Yuan,,未詳,未詳,,,0,,【未詳】,,110925,,,,,110925
741,麥宗,元,未詳,未詳,Mai Zong,,未詳,未詳,,,0,,【未詳】,,108416,,,,,108416
742,察兒可馬,元,未詳,未詳,Chaerkema,,未詳,未詳,,,0,,【未詳】,,114435,,,,,114435
743,沙不丁,元,未詳,未詳,Shabuding,,未詳,未詳,,,0,,【未詳】,,116408,,,,,116408
744,許衡,元,未詳,未詳,Xu Heng,薦舉門,未詳,未詳,,,0,1268,【未詳】,"Xu(4) Heng [10023] WDY, 2, 1225.",10023,[為官者：文];以疾廢;理學家;徵至京師,1209,1281,73,10023
745,胡炳南,元,未詳,未詳,Hu Bingnan,正常科舉,未詳,未詳,,,0,1390,【未詳】,Index year algorithmically generated: Rule 5;,104966,拒絕出仕,,,,104966
746,許天箎,元,未詳,未詳,Xu Tianchi,,未詳,未詳,,,0,,【未詳】,,107649,,,,,107649
747,徐懋昭,元,未詳,未詳,Xu Maozhao,,未詳,未詳,,,0,1299,【未詳】,,105674,,1240,1321,82,105674
748,劉希龍,元,未詳,未詳,Liu Xilong,,未詳,未詳,,,0,,【未詳】,,111267,,,,,111267
749,黃可久,元,未詳,未詳,Huang Kejiu,,未詳,未詳,,,0,1304,【未詳】,,386239,,,,,386239
750,伯顏,元,未詳,未詳,Boyan,,未詳,未詳,,,0,,【未詳】,,114065,,,,,114065
751,伯顏,元,未詳,未詳,Boyan,,未詳,未詳,,,0,,【未詳】,,114065,,,,,84835
752,哈散,元,未詳,未詳,Hasan,,未詳,未詳,,,0,,【未詳】,,116058,,,,,116058
753,陳賡,元,未詳,未詳,Chen Geng,,未詳,未詳,,,0,1249,【未詳】,,108046,以疾廢,1190,1274,85,108046
754,凌光謙,元,未詳,未詳,Ling Guangqian,,未詳,未詳,,,0,,【未詳】,,390617,,,,,390617
755,尹莘,元,未詳,未詳,Yin Shen,,未詳,未詳,,,0,,【未詳】,,100476,,,,,100476
756,金官卜,元,未詳,未詳,Jin Guanbu,,未詳,未詳,,,0,,【未詳】,,104435,,,,,104435
757,崔從政,元,未詳,未詳,Cui Zongzheng,,未詳,未詳,,,0,,【未詳】,,106408,,,,,106408
758,賈德成,元,未詳,未詳,Jia Decheng,徵召門,未詳,未詳,,,0,,【未詳】,,110026,,,,,110026
759,黃思恭,元,未詳,未詳,Huang Sigong,,未詳,未詳,,,0,,【未詳】,,109207,,,,,109207
760,秃魯,元,未詳,未詳,Tulu,,未詳,未詳,,,0,,【未詳】,,117219,,,,,117219
761,程義,元,未詳,未詳,Cheng Yi(7),,未詳,未詳,,,0,1330,【未詳】,"Cheng(1) Yi(7) [34985] CHECK epitaph of father, Bi(2) [34984].",34985,,0,0,0,34985
762,高家奴,元,未詳,未詳,Gaojianu,軍功補授門,未詳,未詳,,,0,,【未詳】,,115224,,,,,115224
763,李絅,元,未詳,未詳,Li Jiong,,未詳,未詳,,,0,,【未詳】,,102918,,,,,102918
764,王輔,元,未詳,未詳,Wang Fu,,未詳,未詳,,,0,1276,【未詳】,,100925,隱居授徒,1223,1276,54,100925
765,田偕,元,未詳,未詳,Tian Xie,,未詳,未詳,,,0,,【未詳】,,101637,,,,,101637
766,和守忠,元,未詳,未詳,Huo Shouzhong,,未詳,未詳,,,0,,【未詳】,,104065,,,,,104065
767,馬子安,元,未詳,未詳,Ma Zian,,未詳,未詳,,,0,,【未詳】,,106058,,,,,106058
768,趙璧,元,未詳,未詳,Zhao Bi,,未詳,未詳,,,0,,【未詳】,,110476,,,,,110476
769,石天璘,元,未詳,未詳,Shi Tianlin,,未詳,未詳,,,0,,【未詳】,,416807,,,,,416807
770,朱改,元,未詳,未詳,Zhu Gai,,未詳,未詳,,,0,1280,【未詳】,,117649,,1221,1293,73,117649
771,賀惟一,元,未詳,未詳,He Weiyi,血親門,未詳,未詳,,,0,1360,【未詳】,,108945,,1301,1363,63,108945
772,趙君澤,元,未詳,未詳,Zhao Junze,,未詳,未詳,,,0,,【未詳】,,425664,,,,,425664
773,黃叔雅,元,未詳,未詳,Huang Shuya,,未詳,未詳,,,0,1320,【未詳】,"Huang(2) Shuya [18940] Yuan Jue, WJ, 29.10a-10b. WDY, 3, 1489.",18940,[隱居（有隱德）],1267,1320,54,18940
774,納速剌丁,元,未詳,未詳,Nasulading,,未詳,未詳,,,0,,【未詳】,,115674,,,,,115674
775,亦老答而,元,未詳,未詳,Yilaodaer,,未詳,未詳,,,0,,【未詳】,,114966,,,,,114966
776,楊繼孫,元,未詳,未詳,Yang Jisun,,未詳,未詳,,,0,1325,【未詳】,,109657,,1272,1325,54,109657
777,王彥深,元,未詳,未詳,Wang Yanshen,,未詳,未詳,,,0,,【未詳】,,101267,,,,,101267
778,焦悅,元,未詳,未詳,Jiao Yue,薦舉門,未詳,未詳,,,0,1325,【未詳】,,108695,理學家,1266,1337,72,108695
779,賈嵩,元,未詳,未詳,Jia Song,,未詳,未詳,,,0,,【未詳】,,109987,,,,,109987
780,釋行端,元,未詳,未詳,Shi Xingduan,,未詳,未詳,,,0,1314,【未詳】,,113173,,1255,1341,87,113173
781,章以清,元,未詳,未詳,Zhang Yiqing,,未詳,未詳,,,0,,【未詳】,,107560,,,,,107560
782,吳清,元,未詳,未詳,Wu Qing,,未詳,未詳,,,0,,【未詳】,,102298,,,,,102298
783,李氏,元,未詳,未詳,Li Shi,,未詳,未詳,,,1,,【未詳】,,102762,妾,,,,102762
784,周全,元,未詳,未詳,Zhou Quan,,未詳,未詳,,,0,,【未詳】,,103870,,,,,103870
785,忽都魯伯,元,未詳,未詳,Hudoulubo,,未詳,未詳,,,0,,【未詳】,,116371,,,,,116371
786,顧德潤,元,未詳,未詳,Gu Derun,,未詳,未詳,,,0,,【未詳】,,113489,,,,,113489
787,夏溥,元,未詳,未詳,Xia Pu,正常科舉,未詳,未詳,,,0,1353,【未詳】,"Xia(2) Bu [28676] His original mingzi was Dazhi (大之). Chunan XZ (1524), 10.8b, 12.7a-7b. WDY, 2, pp. 858-9.",28676,書院山長;詩人;博學之人;[為官者：文];書院山長,0,0,0,28676
788,龔端禮,元,未詳,未詳,Gong Duanli,,未詳,未詳,,,0,,【未詳】,,113523,,,,,113523
789,張原楷,元,未詳,未詳,Zhang Yuankai,,未詳,未詳,,,0,,【未詳】,,107130,,,,,107130
790,黑斯,元,未詳,未詳,Heisi,,未詳,未詳,,,0,,【未詳】,,437120,,,,,437120
791,吳漳,元,未詳,未詳,Wu Zhang,,未詳,未詳,,,0,,【未詳】,,102332,,,,,102332
792,喬顔澤,元,未詳,未詳,Qiao Yanze,,未詳,未詳,,,0,,【未詳】,,395696,,,,,395696
793,傅仁義,元,未詳,未詳,Fu Renyi,,未詳,未詳,,,0,,【未詳】,,117833,,,,,117833
794,皮埜翁,元,未詳,未詳,Pi Yeweng,,未詳,未詳,,,0,,【未詳】,,416387,,,,,416387
795,路泰亨,元,未詳,未詳,Lu Taiheng,,未詳,未詳,,,0,,【未詳】,,426731,,,,,426731
796,鎖飛,元,未詳,未詳,Suofei,,未詳,未詳,,,0,,【未詳】,,116721,,,,,116721
797,黃盅,元,未詳,未詳,Huang Zhong,正常科舉,未詳,未詳,,,0,1388,【未詳】,Index year algorithmically generated: Rule 6;,109084,,,,,109084
798,八不沙,元,未詳,未詳,Babusha,,未詳,未詳,,,0,,【未詳】,,113870,,,,,113870
799,何晞程,元,未詳,未詳,He Xicheng,,未詳,未詳,,,0,1318,【未詳】,"He(2) Xicheng [35414] CBD, 2, p. 1256.",35414,,0,0,0,35414
800,魏信,元,未詳,未詳,Wei Xin,,未詳,未詳,,,0,,【未詳】,,112762,,,,,112762
801,趙慧,元,未詳,未詳,Zhao Hui(4),特旨門,未詳,未詳,,,0,1318,【未詳】,"Zhao(1) Hui(4) [29437] WDY, 3, p. 1708.",29437,[為官者：文],,,,29437
802,崔彬,元,未詳,未詳,Cui Bin,,未詳,未詳,,,0,,【未詳】,,106371,,,,,106371
803,李繼昭,元,未詳,未詳,Li Jizhao,,未詳,未詳,,,0,,【未詳】,,103489,,,,,103489
804,李世蕃,元,未詳,未詳,Li Shifan,,未詳,未詳,,,0,,【未詳】,,103173,,,,,103173
805,曾宏定,元,未詳,未詳,Zeng Hongding,正常科舉,未詳,未詳,,,0,1281,【未詳】,"Zeng(1) Hongding [24205] Linjiang FZ, 12.12a. Linjiang FZ (1536), 5.21a has mingzi as Hongyan (宏延).",24205,[為官者：文],0,0,0,24205
806,陳評,元,未詳,未詳,Chen Ping,,未詳,未詳,,,0,1309,【未詳】,,107999,,1254,1309,56,107999
807,牛順,元,未詳,未詳,Niu Shun,,未詳,未詳,,,0,,【未詳】,,117560,,,,,117560
808,駱鑄,元,未詳,未詳,Luo Zhu,,未詳,未詳,,,0,,【未詳】,,112298,,,,,112298
809,蔣景說,元,未詳,未詳,Jiang Jingshuo,,未詳,未詳,,,0,,【未詳】,,422288,,,,,422288
810,黃埈,元,南宋,未詳,Huang Jun,,嘉熙,未詳,1,,0,1296,【未詳】,,386813,,1237,,,386813
811,黃埈,元,南宋,未詳,Huang Jun,,嘉熙,未詳,1,,0,1296,【未詳】,,386813,,1237,,,196227
812,應本,元,未詳,未詳,Ying Ben,,未詳,未詳,,,0,1331,【未詳】,,112332,,1272,1349,78,112332
813,閻翁壽,元,未詳,未詳,Yan Wengshou,,未詳,未詳,,,0,1358,【未詳】,"Yan(4) Wengshou [29067] See documentation for grandfather, Fu [29061].",29067,,0,0,0,29067
814,張榮,元,未詳,未詳,Zhang Rong,,未詳,未詳,,,0,1240,【未詳】,,106721,,1181,1263,83,106721
815,陳巖,元,未詳,未詳,Chen Yan,,未詳,未詳,,,0,1299,【未詳】,亦據元人傳記資料索引電子版8510,47681,落第士人;業進士;落第士人,,1299,,47681
816,郭孝基,元,未詳,未詳,Guo Xiaoji,,未詳,未詳,,,0,,【未詳】,,107833,,,,,107833
817,戴可久,元,未詳,未詳,Dai Kejiu,,未詳,未詳,,,0,,【未詳】,,403185,,,,,403185
818,杜昌,元,未詳,未詳,Du Chang,,未詳,未詳,,,0,,【未詳】,,103523,,,,,103523
819,張琬,明,元,明,Zhang Wan,貢生門,至正,洪武,6,5,0,1372,【未詳】,,66426,,1346,1372,27,66426
820,脫脫,元,未詳,未詳,Tuotuo,,未詳,未詳,,,0,,【未詳】,,117130,,,,,117130
821,李曄,元,未詳,未詳,Li Ye,,未詳,未詳,,,0,,【未詳】,,103036,,,,,103036
822,納憐不花,元,未詳,未詳,Nalianbuhua,,未詳,未詳,,,0,,【未詳】,,418376,,,,,418376
823,馬合麻,元,未詳,未詳,Mahema,,未詳,未詳,,,0,,【未詳】,,115418,,,,,115418
824,元榮,元,未詳,未詳,Yuan Rong,,未詳,未詳,,,0,1327,【未詳】,"Yuan(2) Rong [29088] Yuan Mingshan, WJ, 5.44b-45b.",29088,,0,0,0,29088
825,雅班普,元,未詳,未詳,Yabanpu,,未詳,未詳,,,0,,【未詳】,,117425,,,,,117425
826,伯都,元,未詳,未詳,Bodou,,未詳,未詳,,,0,1338,【未詳】,Index year algorithmically generated: Rule 8;,113935,,,,,113935
827,鄭冲霄,元,未詳,未詳,Zheng Chongxiao,,未詳,未詳,,,0,,【未詳】,,111908,,,,,111908
828,鄭冲霄,元,未詳,未詳,Zheng Chongxiao,,未詳,未詳,,,0,,【未詳】,,111908,,,,,6722
829,韓國寶,元,未詳,未詳,Han Guobao,,未詳,未詳,,,0,1313,【未詳】,,112627,,1254,1320,67,112627
830,高元復,元,未詳,未詳,Gao Yuanfu,,未詳,未詳,,,0,,【未詳】,,106234,,,,,106234
831,張英,元,未詳,未詳,Zhang Ying(7),,未詳,未詳,,,0,1331,【未詳】,"Zhang(1) Ying(7) [27995] CHECK funerary inscription of father, Yu(14) [27994].",27995,,0,0,0,27995
832,易道安,元,未詳,未詳,Yi Daoan,,未詳,未詳,,,0,,【未詳】,,104209,,,,,104209
833,李學遜,元,未詳,未詳,Li Xuexun,,未詳,未詳,,,0,,【未詳】,,103466,天文學家（星象家）;博學之人;經學家—易經,,,,103466
834,業茂,元,未詳,未詳,Yemao,,未詳,未詳,,,0,,【未詳】,,410316,,,,,410316
835,業茂,元,未詳,未詳,Yemao,,未詳,未詳,,,0,,【未詳】,,410316,,,,,196732
836,霅禮,元,未詳,未詳,Zhali,,未詳,未詳,,,0,1252,【未詳】,Index year algorithmically generated: Rule 8;,115048,,,,,115048
837,脫火赤,元,未詳,未詳,Tuohuochi,,未詳,未詳,,,0,,【未詳】,,117075,,,,,117075
